Winery,Wine,year,vintage_rating,vintage_rating_count,wine_rating_count,wine_rating,region,price,cepages,latitude,longitude,dept,station,altitude,GDD,TM_summer,TX_summer,temp_amp_summer,hot_days,rainy_days_summer,rain_June,rain_SepOct,frost_days_Apr,avg_TM_Apr,dist_km
Dom Brial,Mirade Rouge 2022,2022.0,3.8,247,247,3.8,cotes-du-roussillon-villages,11.5,shiraz-syrah,42.68333,2.68333,66,66088003,158,2460.95,26.251612903225805,32.717741935483865,13.138709677419357,13.0,1.0,14.5,31.199999999999996,1.0,13.600000000000001,6.228951314553339
Château Larrivaux,L'X de Larrivaux Haut-Medoc 2016,2016.0,3.6,477,477,3.6,haut-medoc,11.5,cabernet-sauvignon,45.2,-0.76667,33,33314005,26,1597.1,20.954838709677418,27.24032258064516,12.048387096774194,5.0,0.0,78.4,76.00000000000004,0.0,11.34,2.035540273837088
Abbe Rous,Cuvée des Peintres Collioure Rouge 2023,2023.0,3.6,1186,1186,3.6,collioure,11.5,shiraz-syrah,42.53333,3.08333,66,66148001,72,2470.2999999999993,24.53225806451613,28.701612903225804,7.193548387096773,1.0,4.0,8.7,73.0,0.0,15.089999999999998,4.5451436532017055
Domaine Boudau,Tradition Côtes du Roussillon Villages 2021,2021.0,3.9,299,299,3.9,cotes-du-roussillon-villages,11.5,shiraz-syrah,42.68333,2.68333,66,66088003,158,2011.7,23.36935483870968,29.237096774193553,11.680645161290322,2.0,1.0,22.7,94.4,0.0,12.040000000000001,6.228951314553339
Château Bertin,Lussac Saint-Émilion 2021,2021.0,3.8,299,299,3.8,lussac-st-emilion,11.5,cabernet-sauvignon,44.88333,-0.15,33,33394002,38,1605.75,20.032258064516125,25.97258064516129,11.412903225806453,0.0,2.0,166.1,87.4,0.0,12.366666666666667,4.8513840042000425
Château Pesquie,Ventoux Terrasses Rouge 2022,2022.0,3.8,308,14771,3.7,cotes-du-ventoux,11.5,shiraz-syrah,44.16667,5.25,84,84015002,1445,1132.7,19.154838709677417,25.14032258064517,10.662903225806453,0.0,2.0,61.699999999999996,236.1,7.0,5.290000000000001,1.6244303325881504
Domaine Clavel,Le Mas Coteaux du Languedoc 2021,2021.0,3.8,86,1076,3.8,languedoc,11.5,shiraz-syrah,43.6,3.88333,34,34154001,1,2051.6500000000005,23.979032258064517,29.361290322580643,10.780645161290321,0.0,4.0,9.9,250.7,0.0,12.713333333333333,7.066634340757541
Domaine de l'Arbussele,Authentique Faugères 2023,2023.0,3.5,112,112,3.5,faugeres,11.5,shiraz-syrah,43.56667,3.08333,34,34028003,373,2021.6499999999996,23.541935483870965,29.712903225806453,11.906451612903227,6.0,0.0,39.3,199.50000000000003,0.0,12.563333333333334,9.573292129276052
Abbaye Sylva Plana,Les Novices Faugères 2024,2024.0,3.7,1293,1293,3.7,faugeres,11.5,shiraz-syrah,43.56667,3.08333,34,34028003,373,1800.2499999999995,23.612903225806456,29.90161290322581,12.14838709677419,5.0,0.0,23.8,243.1,0.0,11.993333333333334,9.573292129276052
Château Fontvert,Les Restanques Luberon Rouge 2023,2023.0,3.7,303,303,3.7,luberon,11.5,shiraz-syrah,43.8,5.3,84,84026003,152,2311.6499999999996,25.106451612903225,34.167741935483875,17.125806451612902,28.0,1.0,178.30000000000004,72.3,1.0,13.319999999999999,9.978704291791564
Chemin des Reves,Pic Saint Loup 'Abracadabra' Rouge 2021,2021.0,3.7,1255,1255,3.7,pic-saint-loup,11.5,shiraz-syrah,43.8,3.85,34,34217001,69,1785.4499999999998,22.954838709677425,30.751612903225805,16.01290322580645,6.0,3.0,50.00000000000001,208.3,7.0,11.243333333333334,9.179077098140548
Château Fonsalade,F de Fonsalade 2022,2022.0,3.7,523,523,3.7,saint-chinian,11.5,shiraz-syrah,43.43333,2.95,34,34269001,258,2493.05,26.401612903225807,33.86129032258064,14.319354838709675,19.0,2.0,22.200000000000003,86.7,1.0,12.96,9.14978877790992
Moltès,Tradition Pinot Noir 2023,2023.0,3.7,606,606,3.7,alsace,11.56,pinot-noir,48.23288,7.2499,68,68028001,309,1749.0,20.959016393442628,26.041935483870965,9.601612903225808,2.0,5.0,42.5,107.5,0.0,9.776666666666669,7.340981824375837
Château la Rode,Castillon-Côtes de Bordeaux 2016,2016.0,3.7,102,555,3.6,cotes-de-castillon,11.56,cabernet-sauvignon,44.85,-0.03333,33,33394002,38,1630.9499999999998,21.412903225806453,28.961290322580645,15.029032258064516,9.0,0.0,112.60000000000001,86.90000000000002,0.0,11.629999999999997,14.321596286113987
L'Arpenty - Francis et Francoise Desbourdes,Vieilles Vignes Chinon 2022,2022.0,3.6,154,154,3.6,chinon,11.6,cabernet-franc,47.16667,0.23333,37,37242002,33,1845.8000000000002,22.8758064516129,30.2,15.130645161290321,7.0,0.0,91.7,134.3,3.0,12.01,9.23466899144628
Clos des Boutes,Le Pluriel Rouge 2023,2023.0,3.6,748,748,3.6,costieres-de-nimes,11.6,shiraz-syrah,43.75,4.41667,13,13108004,15,2440.45,25.30322580645161,31.998387096774195,13.014516129032259,10.0,1.0,87.99999999999999,67.9,0.0,14.520000000000001,20.016129946736868
Abbotts & Delaunay,À tire d’Aile Côtes du Roussillon 2021,2021.0,3.9,205,205,3.9,cotes-du-roussillon,11.6,shiraz-syrah,42.68861,2.89472,66,66136001,42,2267.3500000000004,24.445161290322584,29.812903225806455,10.348387096774195,3.0,2.0,16.599999999999998,74.1,0.0,13.166666666666666,5.6877095625503085
Albert Bichot,Coteaux Bourguignons 2022,2022.0,3.6,34,2252,3.7,coteaux-bourguignons,11.6,pinot-noir,47.0,4.75,21,21527001,417,1508.5,21.343548387096774,28.317741935483877,14.279032258064515,3.0,3.0,151.7,140.49999999999991,6.0,9.620000000000001,7.819447420978977
Château Haut Piquat,Lussac-Saint-Émilion 2018,2018.0,3.7,127,3218,3.7,lussac-st-emilion,11.61,cabernet-sauvignon,44.88333,-0.15,33,33394002,38,1921.85,22.587096774193547,29.750000000000004,13.888709677419355,6.0,3.0,68.5,77.4,0.0,14.186666666666667,4.8513840042000425
Abbotts & Delaunay,À tire d'Aile Minervois 2023,2023.0,3.8,256,256,3.8,minervois,11.65,shiraz-syrah,43.3,2.6,34,34302001,137,2443.2000000000003,25.08225806451613,31.629032258064512,12.50483870967742,13.0,2.0,36.199999999999996,44.7,0.0,14.383333333333331,6.7578043402459445
Pegau,Cuvée Setier Côtes du Rhône Villages 2020,2020.0,3.7,145,1524,3.6,cotes-de-rhone-villages,11.65,shiraz-syrah,44.25,4.63333,84,84064001,46,2127.4500000000003,24.562903225806455,33.346774193548384,16.47741935483871,23.0,1.0,66.4,163.8,0.0,14.093333333333337,8.084706772366594
Domaine Pierre Chauvin,Les Tournailles 2022,2022.0,3.7,60,60,3.7,anjou,11.7,cabernet-sauvignon,47.35,-0.5,49,49022001,78,1883.5500000000002,22.88225806451613,31.025806451612905,15.79838709677419,10.0,2.0,58.7,109.30000000000001,4.0,11.786666666666667,8.7597842436692
Château Puygueraud,Francs - Côtes de Bordeaux 2024,2024.0,3.7,8614,8616,3.7,cotes-de-francs,11.7,cabernet-sauvignon,42.95525,1.7947,11,11028001,980,958.25,18.708064516129035,24.774193548387096,11.909677419354841,0.0,5.0,44.60000000000001,141.6,5.0,8.746666666666666,20.668756683917756
Dauvergne Ranvier,Le Pitchoun Luberon 2021,2021.0,3.8,40,40,3.8,luberon,11.7,shiraz-syrah,43.8,5.3,84,84026003,152,1912.25,23.399999999999995,31.493548387096777,15.556451612903228,13.0,1.0,1.6,189.6,3.0,10.916666666666664,9.978704291791564
Château La Croix des Pins,Les Trois (3) Villages Ventoux Rouge 2022,2022.0,3.8,30,1074,3.8,cotes-du-ventoux,11.7,shiraz-syrah,44.16667,5.25,84,84015002,1445,1132.7,19.154838709677417,25.14032258064517,10.662903225806453,0.0,2.0,61.699999999999996,236.1,7.0,5.290000000000001,1.6244303325881504
Château Beauchene,Côtes du Rhône Grande Réserve Rouge 2022,2022.0,3.9,265,5065,3.8,cotes-du-rhone,11.74,shiraz-syrah,44.25,4.63333,84,84064001,46,2491.05,26.45806451612904,35.03548387096774,16.440322580645162,34.0,1.0,16.4,324.0,0.0,13.426666666666668,8.084706772366594
Château Mazerolles,Grand Vin Blaye - Côtes de Bordeaux 2020,2020.0,4.2,82,224,4.1,blaye-cotes-de-bordeaux,11.76,cabernet-sauvignon,45.13333,-0.66667,33,33314005,26,1817.25,21.604838709677423,27.846774193548388,11.603225806451617,5.0,4.0,70.3,236.29999999999998,0.0,14.943333333333332,12.807928861307474
Domaine d'Eriane,Le Coup Des C 2021,2021.0,3.8,35,35,3.8,languedoc,11.77,shiraz-syrah,43.6,3.88333,34,34154001,1,2051.6500000000005,23.979032258064517,29.361290322580643,10.780645161290321,0.0,4.0,9.9,250.7,0.0,12.713333333333333,7.066634340757541
Gérard Bertrand,An 1877 Saint-Chinian 2020,2020.0,3.8,220,220,3.8,saint-chinian,11.8,shiraz-syrah,43.43333,2.95,34,34269001,258,2074.05,24.245161290322578,31.040322580645164,12.83387096774193,3.0,2.0,24.099999999999998,63.50000000000001,0.0,13.656666666666665,9.14978877790992
Mas de Lavail,Tradition 2022,2022.0,3.9,38,472,3.8,cotes-du-roussillon-villages,11.8,shiraz-syrah,42.68333,2.68333,66,66088003,158,2460.95,26.251612903225805,32.717741935483865,13.138709677419357,13.0,1.0,14.5,31.199999999999996,1.0,13.600000000000001,6.228951314553339
Damien Lorieux,Les Géléries Les Gitonnière Bourgueil 2022,2022.0,3.9,54,54,3.9,bourgueil,11.8,cabernet-franc,47.28333,0.15,37,37242002,33,1845.8000000000002,22.8758064516129,30.2,15.130645161290321,7.0,0.0,91.7,134.3,3.0,12.01,6.2638125010028185
Les Notables de Maucaillou,Le Haut-Médoc de Maucaillou 2017,2017.0,3.9,235,2780,3.7,haut-medoc,11.8,cabernet-sauvignon,45.2,-0.76667,33,33314005,26,1764.3500000000004,20.830508474576266,26.333870967741934,10.258064516129034,1.0,0.0,111.1,96.4,0.0,12.76333333333333,2.035540273837088
Domaine Clavel,Le Mas Coteaux du Languedoc 2020,2020.0,3.7,119,1076,3.8,languedoc,11.8,shiraz-syrah,43.6,3.88333,34,34154001,1,2178.9500000000003,25.10322580645161,30.529032258064515,10.937096774193549,3.0,1.0,18.3,35.900000000000006,0.0,14.090000000000002,7.066634340757541
Bruno Andreu,Pézenas 2019,2019.0,4.1,102,102,4.1,pezenas,11.8,shiraz-syrah,43.46667,3.41667,34,34311001,40,2192.0,25.39516129032258,32.053225806451614,12.82741935483871,7.0,0.0,15.200000000000001,275.09999999999997,0.0,13.006666666666666,3.4841993818517434
Château Brande-Bergère,Cuvée o'Byrne 2013,2013.0,3.9,767,767,3.9,bordeaux-superieur,11.8,cabernet-sauvignon,44.83333,-0.56667,33,33550001,25,1723.85,22.879032258064516,28.916129032258063,11.708064516129031,2.0,2.0,161.0,163.5,0.0,12.389999999999999,4.8821884797068025
Foncalieu,Via Nostrum Corbières 2020,2020.0,3.8,39,205,3.8,corbieres,11.8,shiraz-syrah,43.08333,2.68333,11,11203004,60,2143.8,24.42903225806452,30.646774193548385,11.683870967741935,3.0,2.0,25.200000000000003,75.0,0.0,14.143333333333334,10.632680047160013
Domaine Striffling,Corcellette Morgon 2020,2020.0,3.8,90,90,3.8,morgon,11.8,gamay,43.17557,2.96433,11,11262005,110,2179.5,24.251612903225805,30.401612903225804,11.087096774193546,2.0,2.0,25.5,86.00000000000001,0.0,14.046666666666663,2.8896114336767282
Domaine des Maisons Neuves,Chiroubles 2021,2021.0,3.7,217,218,3.7,chiroubles,11.8,gamay,42.88182,0.25857,65,65059022,1779,330.29999999999995,12.633870967741935,17.056451612903224,8.608064516129032,0.0,1.0,159.59999999999997,133.60000000000002,14.0,2.7166666666666672,7.783166121754124
Château de Coulaine,Chinon 2023,2023.0,3.7,1510,1510,3.7,chinon,11.88,cabernet-franc,47.16667,0.23333,37,37242002,33,1749.5,20.290322580645157,26.54193548387096,11.991935483870968,0.0,3.0,116.7,202.79999999999998,1.0,11.44,9.23466899144628
Albert Bichot,Mr No Sulfite Beaujolais-Villages 2021,2021.0,3.5,69,996,3.5,beaujolais-villages,11.9,gamay,46.1,4.7,69,69206001,190,1387.75,19.7016129032258,25.295161290322575,10.867741935483872,0.0,5.0,81.39999999999999,206.1,4.0,10.026666666666667,4.726068449274317
Mas des Chimères,Oeillade Coteaux du Salagou 2024,2024.0,3.8,709,709,3.8,pays-dherault,11.9,shiraz-syrah,43.56667,3.41667,34,34319001,122,2155.05,25.441935483870967,32.54838709677419,13.774193548387098,21.0,0.0,13.400000000000002,117.5,0.0,13.833333333333336,9.709139396092093
