Winery,Wine,year,vintage_rating,vintage_rating_count,wine_rating_count,wine_rating,region,price,cepages,latitude,longitude,dist_km,dept,station,altitude,GDD,TM_summer,TX_summer,temp_amp_summer,hot_days,rainy_days_summer,rain_June,rain_SepOct,frost_days_Apr,avg_TM_Apr,year_median,W_price_year,WR,WR01,WQI,threshold,is_good_wine,label
Domaine la Fourmone,Le Fauquet Gigondas 2024,2024,3.9,1795,1795,3.9,gigondas,16.5,shiraz-syrah,44.156468904982695,4.872897361577142,1.6347041536725908,84,84087001,57,2226.45,25.916129032258066,33.49354838709678,14.50483870967742,24.0,1.0,24.299999999999997,200.2,0.0,13.69,18.5,0.5285714285714286,3.9103244604795,0.7820648920959,0.41337715725069,0.4329110386434327,0,0
Château Tayac,Margaux 2024,2024,4.0,7139,7140,4.0,margaux,16.56,cabernet-sauvignon,45.031126361371925,-0.6690579596607694,15.439987593472612,33,33415001,42,1706.25,21.37258064516129,27.930645161290315,12.033870967741935,2.0,0.0,91.7,216.99999999999994,0.0,13.06,18.5,0.5276668568168853,4.000363564251718,0.8000727128503436,0.4221718536146993,0.4736221164960575,0,0
Château Lanessan,Haut-Médoc 2024,2024,3.8,18898,18901,3.8,haut-medoc,16.68,cabernet-sauvignon,45.19999999999997,-0.7666700000000025,2.0355402738402852,33,33314005,26,1711.7999999999997,21.301612903225806,27.308064516129033,11.02741935483871,2.0,0.0,54.60000000000001,195.4,0.0,13.333333333333334,18.5,0.5258669698692439,3.8019952731882345,0.7603990546376469,0.39986874675373696,0.5130695611049225,0,0
Château Cote de Baleau,Saint-Émilion Grand Cru (Grand Cru Classé) 2024,2024,4.0,6266,6266,4.0,st-emilion-grand-cru,16.8,cabernet-sauvignon,44.924,0.1555,27.054704789804426,33,33394002,38,1710.05,21.632258064516133,28.72096774193549,13.89516129032258,3.0,0.0,101.30000000000001,211.0,0.0,13.266666666666667,18.5,0.5240793201133145,4.00041282571249,0.8000825651424981,0.41930672677439706,0.5040143909780761,0,0
Dubost,Beaujolais-Lantignié Rouge 2024,2024,3.8,360,360,3.8,beaujolais-lantignie,17.03,gamay,46.1406512057814,4.655626493878637,7.3584909481811795,69,69196001,345,1487.8500000000001,21.401612903225807,28.85322580645162,13.919354838709676,4.0,2.0,77.7,189.79999999999998,2.0,10.466666666666667,18.5,0.5206867435969603,3.8708749274964127,0.7741749854992825,0.4031026521738454,0.4361683370590439,0,0
Dubost,Les Cerises d'Antan Beaujolais-Villages 2024,2024,3.6,121,121,3.6,beaujolais-villages,17.03,gamay,46.114685816938135,4.689871898228441,6.489185126511855,69,69206001,190,1659.5,22.253225806451617,29.20483870967742,13.582258064516129,4.0,3.0,87.89999999999999,217.09999999999997,1.0,11.706666666666667,18.5,0.5206867435969603,3.84650951699857,0.7693019033997139,0.4005653029241404,0.49647490652201354,0,0
Château Fonréaud,Listrac-Médoc 2024,2024,3.7,7538,7538,3.7,listrac,17.4,cabernet-sauvignon,45.08332999999999,-0.83333,15.095559475726304,33,33314005,26,1711.7999999999997,21.301612903225806,27.308064516129033,11.02741935483871,2.0,0.0,54.60000000000001,195.4,0.0,13.333333333333334,18.5,0.5153203342618384,3.7072274576883437,0.7414454915376687,0.38208193853612454,0.5130695611049225,0,0
Sauvion,Le Puy Bel-Abord Saint-Nicolas-de-Bourgueil 2024,2024,3.6,560,560,3.6,saint-nicolas-de-bourgueil,17.5,cabernet-franc,47.29929189869924,0.101559255741893,8.809857229893375,37,37242002,33,1481.1999999999998,20.47258064516129,27.22258064516129,12.937096774193545,3.0,4.0,107.7,167.99999999999997,0.0,12.193333333333332,18.5,0.5138888888888888,3.69967413306048,0.739934826612096,0.3802442858978826,0.49174920075678635,0,0
Domaine Laforest,Régnié 2024,2024,3.7,326,326,3.7,regnie,17.55,gamay,46.267889999999994,4.731229999999998,5.680824967185671,71,71105001,219,1662.8999999999999,22.21935483870968,28.540322580645164,12.066129032258065,3.0,4.0,97.10000000000001,198.99999999999997,0.0,11.656666666666668,18.5,0.5131761442441054,3.810854544861976,0.7621709089723951,0.3911279283214788,0.47521322639606167,0,0
Domaine Laforest,Brouilly 2024,2024,3.7,318,318,3.7,brouilly,17.55,gamay,46.100847139155114,4.651533792454113,6.591107113793196,69,69206001,190,1659.5,22.253225806451617,29.20483870967742,13.582258064516129,4.0,3.0,87.89999999999999,217.09999999999997,1.0,11.706666666666667,18.5,0.5131761442441054,3.8126461334658064,0.7625292266931613,0.39131180842783586,0.49647490652201354,0,0
Château Ducru-Beaucaillou,Madame de Beaucaillou Haut-Médoc 2024,2024,3.8,1339,1339,3.8,haut-medoc,17.64,cabernet-sauvignon,45.19999999999997,-0.7666700000000025,2.0355402738402852,33,33314005,26,1711.7999999999997,21.301612903225806,27.308064516129033,11.02741935483871,2.0,0.0,54.60000000000001,195.4,0.0,13.333333333333334,18.5,0.5118981737686774,3.8251054327609326,0.7650210865521865,0.39161289710059355,0.5130695611049225,0,0
David Reynaud - Domaine Les Bruyères,Beaumont Crozes-Hermitage 2024,2024,3.9,4087,4088,3.9,crozes-hermitage,17.9,shiraz-syrah,45.089649999999914,4.830120000000006,5.437591797222888,26,26179001,153,1973.3999999999996,24.264516129032252,31.53548387096774,14.077419354838709,13.0,3.0,74.60000000000001,259.59999999999997,0.0,13.036666666666664,18.5,0.5082417582417582,3.9047748208408946,0.7809549641681789,0.39691392409646453,0.3975745316633739,0,0
Domaine Les 4 Vents,Les Pitchounettes Rouge 2024,2024,3.8,407,407,3.8,crozes-hermitage,18.5,shiraz-syrah,45.089649999999914,4.830120000000006,5.437591797222888,26,26179001,153,1973.3999999999996,24.264516129032252,31.53548387096774,14.077419354838709,13.0,3.0,74.60000000000001,259.59999999999997,0.0,13.036666666666664,18.5,0.5,3.8651709521670776,0.7730341904334155,0.38651709521670774,0.3975745316633739,0,0
Château Joanin Bécot,Castillon - Côtes de Bordeaux 2024,2024,3.9,4928,4928,3.9,cotes-de-castillon,18.6,cabernet-sauvignon,44.849999999999945,-0.0333299999999999,14.321596286117341,33,33394002,38,1710.05,21.632258064516133,28.72096774193549,13.89516129032258,3.0,0.0,101.30000000000001,211.0,0.0,13.266666666666667,18.5,0.49865229110512127,3.9039882147043237,0.7807976429408647,0.3893465335419406,0.5040143909780761,0,0
Mas de Janiny,Le Temps des Gitans Syrah 2024,2024,3.6,430,430,3.6,vin-de-pays-doc,18.92,shiraz-syrah,43.61193999999985,3.8772200000000017,8.088056969388958,34,34154001,1,2213.8,25.608064516129033,31.16612903225806,11.116129032258065,3.0,0.0,18.199999999999996,118.10000000000001,0.0,14.363333333333332,18.5,0.49438802779262425,3.721021146730764,0.7442042293461528,0.3679256612213743,0.5504848490291702,0,0
Château Lagrange,Les Fiefs de Lagrange Saint-Julien 2024,2024,3.9,23059,23060,3.9,saint-julien,19.32,cabernet-sauvignon,45.15179999999986,-0.747,7.499086146557053,33,33314005,26,1711.7999999999997,21.301612903225806,27.308064516129033,11.02741935483871,2.0,0.0,54.60000000000001,195.4,0.0,13.333333333333334,18.5,0.48915917503966155,3.900876219489825,0.780175243897965,0.3816298786914953,0.5130695611049225,0,0
Les Foulards Rouges,Octobre 2024,2024,4.0,1816,1816,4.0,cotes-du-roussillon,19.46,shiraz-syrah,42.688610000000054,2.894720000000005,5.687709562544387,66,66136001,42,2356.3999999999996,26.012903225806454,31.591935483870976,10.548387096774192,7.0,1.0,13.8,203.19999999999996,0.0,14.82666666666667,18.5,0.48735511064278186,4.001334589094618,0.8002669178189237,0.39001417227739954,0.5452023676187125,0,0
Pierre Ferraud & Fils,Beaujolais Nouveau 2024,2024,3.5,56,819,3.4,beaujolais-nouveau,19.9,gamay,46.1,4.7,4.726068449274317,69,69206001,190,1659.5,22.253225806451617,29.20483870967742,13.582258064516129,4.0,3.0,87.89999999999999,217.09999999999997,1.0,11.706666666666667,18.5,0.48177083333333337,3.8912439316119047,0.7782487863223809,0.3749375663271888,0.49647490652201354,0,0
Château du Glana,Saint-Julien 2024,2024,3.9,10478,10483,3.9,saint-julien,20.16,cabernet-sauvignon,45.15179999999986,-0.747,7.499086146557053,33,33314005,26,1711.7999999999997,21.301612903225806,27.308064516129033,11.02741935483871,2.0,0.0,54.60000000000001,195.4,0.0,13.333333333333334,18.5,0.47853078116916714,3.9019108245955487,0.7803821649191097,0.3734368869892274,0.5130695611049225,0,0
Château Potensac,Médoc 2024,2024,3.9,23840,23842,3.9,medoc,20.28,cabernet-sauvignon,45.26666999999998,-0.7833299999999995,5.819738971412956,33,33314005,26,1711.7999999999997,21.301612903225806,27.308064516129033,11.02741935483871,2.0,0.0,54.60000000000001,195.4,0.0,13.333333333333334,18.5,0.47705002578648786,3.9008477260301273,0.7801695452060254,0.37217990165836695,0.5130695611049225,0,0
Domaine Marcel Lapierre,Le Beaujolais 2024,2024,3.9,697,697,3.9,beaujolais,20.3,gamay,46.09048691404974,4.6906599094210755,3.916248063067892,69,69206001,190,1659.5,22.253225806451617,29.20483870967742,13.582258064516129,4.0,3.0,87.89999999999999,217.09999999999997,1.0,11.706666666666667,18.5,0.47680412371134023,3.9232950069400157,0.7846590013880032,0.37412864756902214,0.49647490652201354,0,0
Domaine du Four Bassot,Pinot Noir Coteaux Bourguignons 2024,2024,3.5,237,237,3.5,coteaux-bourguignons,20.32,pinot-noir,47.0,4.75,7.819447420978977,21,21527001,417,1235.25,19.937096774193545,26.382258064516126,12.429032258064519,0.0,5.0,92.49999999999999,263.9,2.0,9.73,18.5,0.47655847501287996,3.7201928407381004,0.74403856814762,0.3545778853871966,0.31012752912956604,1,1
Château de la Dauphine,Fronsac 2024,2024,3.9,6208,6208,3.9,fronsac,20.4,cabernet-sauvignon,44.94528874639298,-0.2826621476031562,8.06001225217575,33,33394002,38,1710.05,21.632258064516133,28.72096774193549,13.89516129032258,3.0,0.0,101.30000000000001,211.0,0.0,13.266666666666667,18.5,0.47557840616966585,3.9031886978959394,0.7806377395791879,0.3712544519849609,0.5040143909780761,0,0
Château Saint-Pierre,II du Château Saint-Pierre Pomerol 2024,2024,4.1,203,204,4.1,pomerol,21.0,cabernet-sauvignon,44.9333645153018,-0.2052116998028527,2.209727180125513,33,33394002,38,1710.05,21.632258064516133,28.72096774193549,13.89516129032258,3.0,0.0,101.30000000000001,211.0,0.0,13.266666666666667,18.5,0.46835443037974683,4.060420621225194,0.8120841242450387,0.3803431974312207,0.5040143909780761,0,0
Château d'Issan,Blason d'Issan Margaux 2024,2024,4.0,12497,12497,4.0,margaux,21.0,cabernet-sauvignon,45.031126361371925,-0.6690579596607694,15.439987593472612,33,33415001,42,1706.25,21.37258064516129,27.930645161290315,12.033870967741935,2.0,0.0,91.7,216.99999999999994,0.0,13.06,18.5,0.46835443037974683,4.000209865556696,0.8000419731113393,0.37470320259645007,0.4736221164960575,0,0
Château La Gaffelière,Clos La Gaffeliere Saint-Émilion Grand Cru 2024,2024,4.0,5195,5195,4.0,st-emilion-grand-cru,21.0,cabernet-sauvignon,44.924,0.1555,27.054704789804426,33,33394002,38,1710.05,21.632258064516133,28.72096774193549,13.89516129032258,3.0,0.0,101.30000000000001,211.0,0.0,13.266666666666667,18.5,0.46835443037974683,4.000495129572892,0.8000990259145784,0.37472992352961265,0.5040143909780761,0,0
Château Gruaud Larose,Sarget de Gruaud Larose Saint-Julien 2024,2024,4.0,18959,18959,4.0,saint-julien,21.84,cabernet-sauvignon,45.15179999999986,-0.747,7.499086146557053,33,33314005,26,1711.7999999999997,21.301612903225806,27.308064516129033,11.02741935483871,2.0,0.0,54.60000000000001,195.4,0.0,13.333333333333334,18.5,0.45860188398611795,4.000138996449915,0.800027799289983,0.36689425599565406,0.5130695611049225,0,0
Château Laroze,Saint-Émilion Grand Cru (Grand Cru Classé) 2024,2024,4.1,7357,7359,4.1,st-emilion-grand-cru,21.84,cabernet-sauvignon,44.924,0.1555,27.054704789804426,33,33394002,38,1710.05,21.632258064516133,28.72096774193549,13.89516129032258,3.0,0.0,101.30000000000001,211.0,0.0,13.266666666666667,18.5,0.45860188398611795,4.0980036947259855,0.8196007389451971,0.3758704429966818,0.5040143909780761,0,0
Château Dalem,Fronsac 2024,2024,4.0,6052,6054,4.0,fronsac,21.84,cabernet-sauvignon,44.94528874639298,-0.2826621476031562,8.06001225217575,33,33394002,38,1710.05,21.632258064516133,28.72096774193549,13.89516129032258,3.0,0.0,101.30000000000001,211.0,0.0,13.266666666666667,18.5,0.45860188398611795,4.000427008519116,0.8000854017038233,0.36692067257116334,0.5040143909780761,0,0
Château Talbot,Connétable Talbot Saint-Julien 2024,2024,4.0,17462,17464,4.0,saint-julien,21.84,cabernet-sauvignon,45.15179999999986,-0.747,7.499086146557053,33,33314005,26,1711.7999999999997,21.301612903225806,27.308064516129033,11.02741935483871,2.0,0.0,54.60000000000001,195.4,0.0,13.333333333333334,18.5,0.45860188398611795,4.000150792905809,0.8000301585811618,0.3668953379710335,0.5130695611049225,0,0
Domaine Gauby,Calcinaires Rouge 2024,2024,3.7,2962,2963,3.7,cotes-catalanes,22.0,shiraz-syrah,42.625,2.5,4.428144082308414,66,66074002,321,1845.2,23.700000000000003,31.529032258064515,15.754838709677419,9.0,1.0,20.200000000000003,130.7,0.0,13.366666666666667,18.5,0.4567901234567901,3.71776356676189,0.743552713352378,0.339647535728864,0.5166375671501527,0,0
Domaine Elodie Balme,Côtes du Rhône 2024,2024,3.7,1427,1427,3.7,cotes-du-rhone,22.0,shiraz-syrah,44.26497540596176,4.645266570551067,6.258847396426621,84,84064001,46,2133.5,24.95645161290323,32.770967741935486,14.670967741935488,20.0,3.0,48.099999999999994,208.29999999999995,0.0,13.44,18.5,0.4567901234567901,3.7347629900658195,0.7469525980131639,0.34120056946280325,0.5466224606965038,0,0
Cos d'Estournel,G d’Estournel (Goulée by Cos d’Estournel) 2024,2024,3.9,7313,7313,3.9,medoc,22.08,cabernet-sauvignon,45.26666999999998,-0.7833299999999995,5.819738971412956,33,33314005,26,1711.7999999999997,21.301612903225806,27.308064516129033,11.02741935483871,2.0,0.0,54.60000000000001,195.4,0.0,13.333333333333334,18.5,0.45588960078856583,3.9027182691676336,0.7805436538335268,0.35584173474421504,0.5130695611049225,0,0
Château du Tertre,Les Hauts du Tertre Margaux 2024,2024,4.0,7128,7128,4.0,margaux,22.2,cabernet-sauvignon,45.031126361371925,-0.6690579596607694,15.439987593472612,33,33415001,42,1706.25,21.37258064516129,27.930645161290315,12.033870967741935,2.0,0.0,91.7,216.99999999999994,0.0,13.06,18.5,0.45454545454545453,4.000364111713289,0.8000728223426578,0.36366946470120803,0.4736221164960575,0,0
Château Brane-Cantenac,Baron de Brane Margaux 2024,2024,4.0,6923,6923,4.0,margaux,22.68,cabernet-sauvignon,45.031126361371925,-0.6690579596607694,15.439987593472612,33,33415001,42,1706.25,21.37258064516129,27.930645161290315,12.033870967741935,2.0,0.0,91.7,216.99999999999994,0.0,13.06,18.5,0.4492472073822244,4.000374624797968,0.8000749249595935,0.35943142573464015,0.4736221164960575,0,0
L . Tramier & Fils,La Minée Bourgogne Pinot Noir 2024,2024,3.6,1689,1689,3.6,bourgogne,22.7,pinot-noir,47.05070075730127,4.393923434528505,9.748585314758285,71,71190001,325,1295.7,19.66774193548387,27.9,15.595161290322583,2.0,3.0,83.89999999999999,270.8999999999999,8.0,9.773333333333333,18.5,0.4490291262135922,3.6393675434435013,0.7278735086887003,0.3268364056005086,0.3979019757568508,0,0
Château Grand-Puy-Lacoste,Lacoste Borie Pauillac 2024,2024,4.0,13086,13086,4.0,pauillac,22.7,cabernet-sauvignon,45.191720268700344,-0.7539020556638387,3.3852774348194976,33,33314005,26,1711.7999999999997,21.301612903225806,27.308064516129033,11.02741935483871,2.0,0.0,54.60000000000001,195.4,0.0,13.333333333333334,18.5,0.4490291262135922,4.000200545582868,0.8000401091165736,0.359241311132442,0.5130695611049225,0,0
Château Brown,Pessac-Léognan 2024,2024,4.0,8433,8434,4.0,pessac-leognan,23.1,cabernet-sauvignon,44.80321000000003,-0.5943200000000016,2.0243113367757557,33,33550001,25,1819.5,22.206451612903223,28.474193548387102,11.788709677419353,2.0,1.0,66.5,217.0,0.0,13.653333333333334,18.5,0.44471153846153844,4.000308924049428,0.8000617848098855,0.3557967071870885,0.5099874062209927,0,0
Château La Tour de l'Évêque,Sainte-Anne Rouge 2024,2024,3.8,56,56,3.8,cotes-de-provence,23.34,shiraz-syrah,43.01700000000003,1.7319999999999995,22.7367511184345,11,11159002,302,1740.2499999999998,22.29193548387096,29.545161290322586,13.125806451612904,6.0,4.0,63.5,150.6,1.0,11.84,18.5,0.44216061185468447,3.96334693590375,0.79266938718075,0.3504871812343182,0.4158326906147183,0,0
Château Les Croisille,La Pierre Cahors 2024,2024,4.0,159,159,4.0,cahors,23.5,malbec,44.44889000000001,1.4399999999999986,8.373839273354882,46,46197002,260,1759.5,22.611290322580647,30.5241935483871,14.748387096774197,7.0,0.0,103.7,191.2,1.0,12.480000000000002,18.5,0.44047619047619047,4.007916178766589,0.8015832357533178,0.3530783300341995,0.5510682526514893,0,0
Bernard Magrez,Le Bordeaux de Bernard Magrez 2024,2024,3.2,1536,1536,3.2,bordeaux,24.78,cabernet-sauvignon,44.8394884711832,-0.5397329917271372,4.02053307969916,33,33063001,10,1947.25,22.698387096774194,28.959677419354836,11.356451612903227,5.0,1.0,94.8,181.09999999999997,0.0,14.216666666666665,18.5,0.427449168207024,3.284214732087317,0.6568429464174634,0.28076697108879556,0.5828343331168677,0,0
Domaine Mayard,Côtes du Rhône Rouge 2024,2024,4.2,234,235,4.2,cotes-du-rhone,25.0,shiraz-syrah,44.26497540596176,4.645266570551067,6.258847396426621,84,84064001,46,2133.5,24.95645161290323,32.770967741935486,14.670967741935488,20.0,3.0,48.099999999999994,208.29999999999995,0.0,13.44,18.5,0.42528735632183906,4.120340233736189,0.8240680467472379,0.3504657210304345,0.5466224606965038,0,0
Château Daugay,Saint-Émilion Grand Cru 2024,2024,4.0,3055,3055,4.0,st-emilion-grand-cru,25.0,cabernet-sauvignon,44.924,0.1555,27.054704789804426,33,33394002,38,1710.05,21.632258064516133,28.72096774193549,13.89516129032258,3.0,0.0,101.30000000000001,211.0,0.0,13.266666666666667,18.5,0.42528735632183906,4.000822969079695,0.800164593815939,0.34029988472631884,0.5040143909780761,0,0
Château Labégorce,Margaux 2024,2024,4.0,19359,19360,4.0,margaux,25.2,cabernet-sauvignon,45.031126361371925,-0.6690579596607694,15.439987593472612,33,33415001,42,1706.25,21.37258064516129,27.930645161290315,12.033870967741935,2.0,0.0,91.7,216.99999999999994,0.0,13.06,18.5,0.42334096109839814,4.0001361504947575,0.8000272300989515,0.33868429649497944,0.4736221164960575,0,0
Château Quintus,Le Dragon de Quintus (Qvintvs) Saint-Émilion Grand Cru 2024,2024,4.1,3212,3213,4.1,st-emilion-grand-cru,25.2,cabernet-sauvignon,44.924,0.1555,27.054704789804426,33,33394002,38,1710.05,21.632258064516133,28.72096774193549,13.89516129032258,3.0,0.0,101.30000000000001,211.0,0.0,13.266666666666667,18.5,0.42334096109839814,4.095562064345108,0.8191124128690216,0.3467638361115995,0.5040143909780761,0,0
Château Smith Haut-Lafitte,Le Petit Haut Lafitte Pessac-Léognan 2024,2024,4.1,12425,12425,4.1,pessac-leognan,25.2,cabernet-sauvignon,44.80321000000003,-0.5943200000000016,2.0243113367757557,33,33550001,25,1819.5,22.206451612903223,28.474193548387102,11.788709677419353,2.0,1.0,66.5,217.0,0.0,13.653333333333334,18.5,0.42334096109839814,4.098806525636055,0.819761305127211,0.34703853878383073,0.5099874062209927,0,0
Clos Rene,Pomerol 2024,2024,4.1,8854,8854,4.1,pomerol,25.2,cabernet-sauvignon,44.9333645153018,-0.2052116998028527,2.209727180125513,33,33394002,38,1710.05,21.632258064516133,28.72096774193549,13.89516129032258,3.0,0.0,101.30000000000001,211.0,0.0,13.266666666666667,18.5,0.42334096109839814,4.098334607027525,0.8196669214055049,0.3469985822883716,0.5040143909780761,0,0
Domaine Bonnardot,Coup de Foudre Bourgogne Hautes-Côtes de Nuits 2024,2024,3.7,372,372,3.7,bourgogne-hautes-cotes-de-nuits,25.31,pinot-noir,47.086266984043725,4.891556873508777,11.234993715590278,21,21065001,593,1207.9500000000003,19.766129032258064,24.89193548387097,9.490322580645161,0.0,4.0,87.4,227.29999999999998,3.0,9.01666666666667,18.5,0.42227801871718784,3.801566185911792,0.7603132371823584,0.32106356740181763,0.23933074020162456,1,1
Château La Tour Carnet,Haut-Médoc (Grand Cru Classé) 2024,2024,4.0,23239,23239,4.0,haut-medoc,25.4,cabernet-sauvignon,45.19999999999997,-0.7666700000000025,2.0355402738402852,33,33314005,26,1711.7999999999997,21.301612903225806,27.308064516129033,11.02741935483871,2.0,0.0,54.60000000000001,195.4,0.0,13.333333333333334,18.5,0.4214123006833713,4.000113590539186,0.8000227181078372,0.3371394142367879,0.5130695611049225,0,0
